model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7929875,0.98097125,0.9375,96.00077333333333,96.00077333333333,0.9857253333333332,0.9
none,96.7929875,0.98097125,0.9375,96.00077333333333,96.00077333333333,0.9857253333333332,0.9
f16,96.7929875,0.98097125,0.9375,96.00077333333333,96.00077333333333,0.9857253333333332,0.9
i8,91.04186875,0.925598125,0.875,88.39780666666667,88.39780666666667,0.9199686666666668,0.8
