model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.640125,0.9787875,0.9375,95.29565,95.29565,0.9827949999999999,0.8833333333333333
none,96.640125,0.9787875,0.9375,95.29565,95.29565,0.9827949999999999,0.8833333333333333
f16,96.640125,0.9787875,0.9375,95.29565,95.29565,0.9827949999999999,0.8833333333333333
i8,79.10420625,0.915774375,0.5,82.972,82.972,0.8996,0.6666666666666666
