model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.808125,0.9811875000000001,0.9375,96.119295,96.119295,0.9874185,0.9
none,96.808125,0.9811875000000001,0.9375,96.119295,96.119295,0.9874185,0.9
f16,96.808125,0.9811875000000001,0.9375,96.119295,96.119295,0.9874185,0.9
i8,81.33613125,0.8673018749999999,0.6875,82.39301,82.39301,0.8770430000000001,0.7
