model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,93.89568125000001,0.9663668750000001,0.875,93.41374333333333,93.41374333333333,0.9701963333333333,0.85
none,93.89568125000001,0.9663668750000001,0.875,93.41374333333333,93.41374333333333,0.9701963333333333,0.85
f16,93.8727125,0.9660387500000001,0.875,93.40845833333333,93.40845833333333,0.9701208333333332,0.85
i8,66.62144375,0.791020625,0.375,80.32421666666664,80.32421666666664,0.8546316666666665,0.6833333333333333
