model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.77133124999999,0.9806618749999999,0.9375,96.02415333333332,96.02415333333332,0.9860593333333332,0.9
none,96.77133124999999,0.9806618749999999,0.9375,96.02415333333332,96.02415333333332,0.9860593333333332,0.9
f16,96.77133124999999,0.9806618749999999,0.9375,96.02166833333332,96.02166833333332,0.9860238333333332,0.9
i8,92.89940625,0.952134375,0.875,87.85739000000001,87.85739000000001,0.9336770000000001,0.75
