model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.8169625,0.98131375,0.9375,96.515975,96.515975,0.9859425,0.9166666666666666
none,96.8169625,0.98131375,0.9375,96.515975,96.515975,0.9859425,0.9166666666666666
f16,96.8169625,0.98131375,0.9375,96.515975,96.515975,0.9859425,0.9166666666666666
i8,85.2036375,0.89576625,0.75,84.9989,84.9989,0.9142700000000001,0.7
