model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7320875,0.98010125,0.9375,96.653385,96.653385,0.9879055,0.9166666666666666
none,96.7320875,0.98010125,0.9375,96.653385,96.653385,0.9879055,0.9166666666666666
f16,96.7320875,0.98010125,0.9375,96.64907999999998,96.64907999999998,0.9878439999999998,0.9166666666666666
i8,81.8719375,0.87495625,0.6875,82.93882333333332,82.93882333333332,0.884840333333333,0.7
