model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.6535125,0.97897875,0.9375,95.097725,95.097725,0.9799675,0.8833333333333333
none,96.6535125,0.97897875,0.9375,95.097725,95.097725,0.9799675,0.8833333333333333
f16,96.6535125,0.97897875,0.9375,95.09095833333333,95.09095833333333,0.9798708333333332,0.8833333333333333
i8,84.1891125,0.9080587499999999,0.6875,87.62258833333333,87.62258833333333,0.9231798333333333,0.7666666666666667
