model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.739525,0.9802075,0.9375,95.37776,95.37776,0.9839679999999998,0.8833333333333333
none,96.739525,0.9802075,0.9375,95.37776,95.37776,0.9839679999999998,0.8833333333333333
f16,96.739525,0.9802075,0.9375,95.36898666666666,95.36898666666666,0.9838426666666665,0.8833333333333333
i8,93.12953125,0.955421875,0.875,90.59373000000002,90.59373000000002,0.9513390000000003,0.8
