model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,93.667875,0.9631124999999999,0.875,93.74186833333331,93.74186833333331,0.9748838333333332,0.85
none,93.667875,0.9631124999999999,0.875,93.74186833333331,93.74186833333331,0.9748838333333332,0.85
f16,93.667875,0.9631124999999999,0.875,93.74417833333332,93.74417833333332,0.9749168333333331,0.85
i8,48.14693749999999,0.6074562499999999,0.1875,65.35611499999999,65.35611499999999,0.7479444999999999,0.43333333333333335
