model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7639375,0.98055625,0.9375,95.45833,95.45833,0.985119,0.8833333333333333
none,96.7639375,0.98055625,0.9375,95.45833,95.45833,0.985119,0.8833333333333333
f16,96.7639375,0.98055625,0.9375,95.45833,95.45833,0.985119,0.8833333333333333
i8,91.9820125,0.93902875,0.875,90.22424500000001,90.22424500000001,0.9532035000000001,0.7833333333333333
