model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.6312875,0.9786612499999999,0.9375,96.11286666666666,96.11286666666666,0.9873266666666666,0.9
none,96.6312875,0.9786612499999999,0.9375,96.11286666666666,96.11286666666666,0.9873266666666666,0.9
f16,96.6312875,0.9786612499999999,0.9375,96.115375,96.115375,0.9873624999999999,0.9
i8,84.71214375,0.9155306249999999,0.6875,86.28805666666665,86.28805666666665,0.9255436666666664,0.7166666666666667
