model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.59943750000001,0.97820625,0.9375,96.60788499999998,96.60788499999998,0.9872554999999998,0.9166666666666666
none,96.59943750000001,0.97820625,0.9375,96.60788499999998,96.60788499999998,0.9872554999999998,0.9166666666666666
f16,96.59943750000001,0.97820625,0.9375,96.60788499999998,96.60788499999998,0.9872554999999998,0.9166666666666666
i8,81.3628125,0.89446875,0.625,86.69512166666665,86.69512166666665,0.9170731666666665,0.75
