model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.77666875,0.980738125,0.9375,96.97514166666667,96.97514166666667,0.9853591666666667,0.9333333333333333
none,96.77666875,0.980738125,0.9375,96.97514166666667,96.97514166666667,0.9853591666666667,0.9333333333333333
f16,96.77666875,0.980738125,0.9375,96.97514166666667,96.97514166666667,0.9853591666666667,0.9333333333333333
i8,85.43735,0.8991049999999999,0.75,86.12488833333333,86.12488833333333,0.9160698333333332,0.7333333333333333
