model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.610025,0.9783575,0.9375,94.80664,94.80664,0.9829519999999999,0.8666666666666667
none,96.610025,0.9783575,0.9375,94.80664,94.80664,0.9829519999999999,0.8666666666666667
f16,96.610025,0.9783575,0.9375,94.80664,94.80664,0.9829519999999999,0.8666666666666667
i8,78.8131,0.8848300000000001,0.5625,81.12149166666667,81.12149166666667,0.8731641666666667,0.6666666666666666
