model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.71205,0.979815,0.9375,95.04903833333333,95.04903833333333,0.9864148333333332,0.8666666666666667
none,96.71205,0.979815,0.9375,95.04903833333333,95.04903833333333,0.9864148333333332,0.8666666666666667
f16,96.71205,0.979815,0.9375,95.04903833333333,95.04903833333333,0.9864148333333332,0.8666666666666667
i8,82.63060625,0.885794375,0.6875,81.80871666666664,81.80871666666664,0.8829816666666664,0.6666666666666666
