model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.54886250000001,0.9774837500000001,0.9375,95.99475333333332,95.99475333333332,0.9856393333333332,0.9
none,96.54886250000001,0.9774837500000001,0.9375,95.99475333333332,95.99475333333332,0.9856393333333332,0.9
f16,96.54886250000001,0.9774837500000001,0.9375,95.995465,95.995465,0.9856494999999998,0.9
i8,78.60109374999999,0.855015625,0.625,81.44006166666667,81.44006166666667,0.8777151666666666,0.6666666666666666
