model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.76958125,0.980636875,0.9375,94.76779,94.76779,0.9823970000000001,0.8666666666666667
none,96.76958125,0.980636875,0.9375,94.76779,94.76779,0.9823970000000001,0.8666666666666667
f16,96.76958125,0.980636875,0.9375,94.76616833333334,94.76616833333334,0.9823738333333334,0.8666666666666667
i8,77.37306874999999,0.8642581249999999,0.5625,82.69733333333335,82.69733333333335,0.8885333333333334,0.6833333333333333
