model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7672625,0.98060375,0.9375,95.04104833333334,95.04104833333334,0.9791578333333334,0.8833333333333333
none,96.7672625,0.98060375,0.9375,95.04104833333334,95.04104833333334,0.9791578333333334,0.8833333333333333
f16,96.7672625,0.98060375,0.9375,95.04104833333334,95.04104833333334,0.9791578333333334,0.8833333333333333
i8,85.92555,0.932865,0.6875,85.35304333333333,85.35304333333333,0.9121863333333333,0.7166666666666667
