model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.43043125,0.975791875,0.9375,96.68359,96.68359,0.9883369999999999,0.9166666666666666
none,96.43043125,0.975791875,0.9375,96.68359,96.68359,0.9883369999999999,0.9166666666666666
f16,96.43043125,0.975791875,0.9375,96.68359,96.68359,0.9883369999999999,0.9166666666666666
i8,62.8079125,0.81689875,0.1875,75.64095166666665,75.64095166666665,0.8234421666666665,0.6
