model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.69511875,0.979573125,0.9375,95.63586333333333,95.63586333333333,0.9805123333333333,0.9
none,96.69511875,0.979573125,0.9375,95.63586333333333,95.63586333333333,0.9805123333333333,0.9
f16,96.69511875,0.979573125,0.9375,95.63586333333333,95.63586333333333,0.9805123333333333,0.9
i8,65.3301625,0.7725737500000001,0.375,78.10121,78.10121,0.8443029999999999,0.6333333333333333
