model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.528125,0.9771875,0.9375,94.85754166666666,94.85754166666666,0.9836791666666667,0.8666666666666667
none,96.528125,0.9771875,0.9375,94.85754166666666,94.85754166666666,0.9836791666666667,0.8666666666666667
f16,96.528125,0.9771875,0.9375,94.85461333333335,94.85461333333335,0.9836373333333335,0.8666666666666667
i8,70.3782625,0.81790375,0.4375,78.16049,78.16049,0.838007,0.65
