dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
11,6,96.83695625,0.9815993749999999,0.9375,96.35529,96.35529,0.9836469999999999,0.9166666666666666
11,7,96.9826,0.98368,0.9375,95.52590333333332,95.52590333333332,0.9860843333333331,0.8833333333333333
14,1,97.15519375,0.9861456249999999,0.9375,95.08924333333331,95.08924333333331,0.9798463333333332,0.8833333333333333
7,6,96.99782499999999,0.9838975,0.9375,95.77884999999999,95.77884999999999,0.982555,0.9
12,0,96.540725,0.9773675,0.9375,94.95803,94.95803,0.9708289999999999,0.9
19,4,97.210275,0.9869325,0.9375,95.38450333333333,95.38450333333333,0.9840643333333332,0.8833333333333333
13,15,96.60901875,0.978343125,0.9375,95.12852500000001,95.12852500000001,0.9804075000000001,0.8833333333333333
