dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
11,6,96.94274375,0.983110625,0.9375,95.84195499999998,95.84195499999998,0.9834564999999998,0.9
11,7,96.91137499999999,0.9826625,0.9375,95.33354333333334,95.33354333333334,0.9833363333333334,0.8833333333333333
14,1,96.76678125000001,0.980596875,0.9375,95.33161999999999,95.33161999999999,0.9761659999999999,0.9
7,6,96.94064374999999,0.9830806249999999,0.9375,95.877305,95.877305,0.9839615,0.9
12,0,96.8895,0.98235,0.9375,92.99878166666667,92.99878166666667,0.9714111666666667,0.8333333333333334
19,4,96.9833875,0.98369125,0.9375,95.32903999999999,95.32903999999999,0.9832719999999998,0.8833333333333333
13,15,96.56098125,0.977656875,0.9375,94.70497833333334,94.70497833333334,0.9743568333333334,0.8833333333333333
