dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,194.17156,96.43918125,0.975916875,0.9375,96.412515,96.412515,0.9844645,0.9166666666666666
11,6,194.046251,90.90873124999999,0.9504818749999999,0.8125,97.04926,97.04926,0.986418,0.9333333333333333
18,14,194.019485,96.28561875,0.973723125,0.9375,94.70649333333334,94.70649333333334,0.9815213333333334,0.8666666666666667
11,14,194.002647,94.4414625,0.97416375,0.875,95.31271833333332,95.31271833333332,0.9830388333333332,0.8833333333333333
16,10,193.942951,94.24331875,0.971333125,0.875,95.37039999999999,95.37039999999999,0.9767199999999999,0.9
