dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,194.17156,92.11615,0.940945,0.875,97.72927666666665,97.72927666666665,0.9889896666666664,0.95
11,6,194.046251,91.91874375,0.964910625,0.8125,96.98878,96.98878,0.985554,0.9333333333333333
18,14,194.019485,96.44521875,0.976003125,0.9375,94.70316833333331,94.70316833333331,0.981473833333333,0.8666666666666667
11,14,194.002647,91.68555624999999,0.9615793749999999,0.8125,96.96274,96.96274,0.9851819999999999,0.9333333333333333
16,10,193.942951,94.43223125,0.9740318750000001,0.875,96.03362666666665,96.03362666666665,0.9861946666666663,0.9
