dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,194.17156,94.07724375000001,0.968960625,0.875,95.07600166666667,95.07600166666667,0.9796571666666668,0.8833333333333333
11,6,194.046251,94.279675,0.9718525,0.875,95.92491666666669,95.92491666666669,0.984641666666667,0.9
18,14,194.019485,93.78665625000001,0.9648093750000001,0.875,96.97040500000001,96.97040500000001,0.9852915000000001,0.9333333333333333
11,14,194.002647,94.3721625,0.9731737500000001,0.875,95.07583833333334,95.07583833333334,0.9796548333333335,0.8833333333333333
16,10,193.942951,94.43433125,0.9740618750000001,0.875,95.86261666666667,95.86261666666667,0.9837516666666667,0.9
