dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,194.17156,93.63116875,0.962588125,0.875,95.16868166666666,95.16868166666666,0.9809811666666666,0.8833333333333333
11,6,194.046251,94.16714999999999,0.9702449999999999,0.875,96.31536666666666,96.31536666666666,0.9830766666666666,0.9166666666666666
18,14,194.019485,96.49281875,0.976683125,0.9375,94.607805,94.607805,0.9801114999999999,0.8666666666666667
11,14,194.002647,91.387225,0.9573175,0.8125,97.59974166666667,97.59974166666667,0.9871391666666667,0.95
16,10,193.942951,94.51614375,0.975230625,0.875,96.42708666666667,96.42708666666667,0.9846726666666666,0.9166666666666666
