dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,194.17156,96.20109375,0.972515625,0.9375,95.71684166666667,95.71684166666667,0.9816691666666667,0.9
11,6,194.046251,94.3464375,0.9728062499999999,0.875,96.38723333333333,96.38723333333333,0.9841033333333333,0.9166666666666666
18,14,194.019485,95.98435625,0.969419375,0.9375,96.91709999999999,96.91709999999999,0.9845299999999998,0.9333333333333333
11,14,194.002647,91.3054125,0.9561487500000001,0.8125,95.86976833333335,95.86976833333335,0.9838538333333335,0.9
16,10,193.942951,94.44325625,0.974189375,0.875,96.53482833333334,96.53482833333334,0.9862118333333333,0.9166666666666666
