model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.786075,0.9808725,0.9375,95.35300333333333,95.35300333333333,0.9836143333333333,0.8833333333333333
none,96.786075,0.9808725,0.9375,95.35300333333333,95.35300333333333,0.9836143333333333,0.8833333333333333
f16,96.786075,0.9808725,0.9375,95.35475333333333,95.35475333333333,0.9836393333333333,0.8833333333333333
i8,6.25,0.0625,0.0625,18.333333333333332,18.333333333333332,0.18333333333333332,0.18333333333333332
