model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.80865,0.981195,0.9375,96.00241833333334,96.00241833333334,0.9857488333333334,0.9
none,96.80865,0.981195,0.9375,96.00241833333334,96.00241833333334,0.9857488333333334,0.9
f16,96.80865,0.981195,0.9375,96.00143833333334,96.00143833333334,0.9857348333333333,0.9
i8,92.34798124999999,0.9442568749999999,0.875,90.52181666666667,90.52181666666667,0.9503116666666667,0.8
