model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7943,0.98099,0.9375,96.51115666666668,96.51115666666668,0.9858736666666668,0.9166666666666666
none,96.7943,0.98099,0.9375,96.51115666666668,96.51115666666668,0.9858736666666668,0.9166666666666666
f16,96.7943,0.98099,0.9375,96.51115666666668,96.51115666666668,0.9858736666666668,0.9166666666666666
i8,92.44764375,0.9456806249999999,0.875,90.91563666666666,90.91563666666666,0.9559376666666666,0.8
