model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.788,0.9809,0.9375,95.97403333333332,95.97403333333332,0.9853433333333331,0.9
none,96.788,0.9809,0.9375,95.97403333333332,95.97403333333332,0.9853433333333331,0.9
f16,96.788,0.9809,0.9375,95.98525666666667,95.98525666666667,0.9855036666666667,0.9
i8,88.03335,0.909405,0.8125,87.27333166666668,87.27333166666668,0.9324761666666669,0.7333333333333333
