model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7529125,0.98039875,0.9375,95.85177833333334,95.85177833333334,0.9835968333333335,0.9
none,96.7529125,0.98039875,0.9375,95.85177833333334,95.85177833333334,0.9835968333333335,0.9
f16,96.7529125,0.98039875,0.9375,95.85345833333335,95.85345833333335,0.9836208333333335,0.9
i8,93.2845375,0.9576362500000001,0.875,89.95509500000001,89.95509500000001,0.9493585000000001,0.7833333333333333
