model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.786075,0.9808725,0.9375,96.01564833333333,96.01564833333333,0.9859378333333333,0.9
none,96.786075,0.9808725,0.9375,96.01564833333333,96.01564833333333,0.9859378333333333,0.9
f16,96.786075,0.9808725,0.9375,96.01564833333333,96.01564833333333,0.9859378333333333,0.9
i8,92.22806250000001,0.94254375,0.875,90.79340666666667,90.79340666666667,0.9470486666666666,0.8166666666666667
