model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.7621,0.98053,0.9375,94.11538833333334,94.11538833333334,0.9802198333333335,0.85
none,96.7621,0.98053,0.9375,94.11538833333334,94.11538833333334,0.9802198333333335,0.85
f16,96.7621,0.98053,0.9375,94.61663666666668,94.61663666666668,0.9802376666666668,0.8666666666666667
i8,64.267525,0.7306075000000001,0.4375,73.29921666666668,73.29921666666668,0.7971316666666669,0.5833333333333334
