model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.79924375,0.981060625,0.9375,95.91617833333335,95.91617833333335,0.9845168333333335,0.9
none,96.79924375,0.981060625,0.9375,95.91617833333335,95.91617833333335,0.9845168333333335,0.9
f16,96.79924375,0.981060625,0.9375,95.91847666666668,95.91847666666668,0.9845496666666668,0.9
i8,91.164975,0.9541424999999999,0.8125,90.65164333333335,90.65164333333335,0.9521663333333336,0.8
