dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,96.8430375,0.98168625,0.9375,96.60373166666668,96.60373166666668,0.9871961666666669,0.9166666666666666
11,6,96.50200625,0.976814375,0.9375,95.86096,95.86096,0.983728,0.9
18,14,96.59554374999999,0.9781506249999999,0.9375,95.96647333333334,95.96647333333334,0.9852353333333334,0.9
11,14,96.87195625,0.982099375,0.9375,96.02598499999999,96.02598499999999,0.9860855,0.9
16,10,96.95499375,0.983285625,0.9375,94.77886166666667,94.77886166666667,0.9825551666666666,0.8666666666666667
