dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,96.84701874999999,0.9817431249999999,0.9375,96.55781166666665,96.55781166666665,0.9865401666666666,0.9166666666666666
11,6,96.8363875,0.9815912499999999,0.9375,95.477405,95.477405,0.9853915000000001,0.8833333333333333
18,14,96.89103125,0.982371875,0.9375,95.93007333333334,95.93007333333334,0.9847153333333334,0.9
11,14,94.65535625000001,0.9772193750000001,0.875,95.99734333333335,95.99734333333335,0.9856763333333336,0.9
16,10,96.93451875,0.982993125,0.9375,94.81189,94.81189,0.9830270000000001,0.8666666666666667
