dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,96.85795625,0.981899375,0.9375,96.70233833333332,96.70233833333332,0.9886048333333332,0.9166666666666666
11,6,96.8311375,0.98151625,0.9375,96.73694166666668,96.73694166666668,0.9890991666666669,0.9166666666666666
18,14,96.80930625,0.981204375,0.9375,95.97731166666667,95.97731166666667,0.9853901666666667,0.9
11,14,96.90503125,0.982571875,0.9375,96.070365,96.070365,0.9867195,0.9
16,10,96.83153125,0.981521875,0.9375,94.13592166666666,94.13592166666666,0.9805131666666667,0.85
