dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,96.77526875,0.980718125,0.9375,96.64839166666667,96.64839166666667,0.9878341666666668,0.9166666666666666
11,6,96.86880625,0.982054375,0.9375,94.843005,94.843005,0.9834715,0.8666666666666667
18,14,96.8012125,0.9810887500000001,0.9375,95.96323,95.96323,0.985189,0.9
11,14,96.94165,0.9830949999999999,0.9375,96.44892666666668,96.44892666666668,0.9849846666666668,0.9166666666666666
16,10,97.04140000000001,0.9845200000000001,0.9375,94.85021499999999,94.85021499999999,0.9835744999999999,0.8666666666666667
