dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,96.84999375,0.981785625,0.9375,96.67230833333335,96.67230833333335,0.9881758333333335,0.9166666666666666
11,6,96.7439875,0.98027125,0.9375,96.42289833333334,96.42289833333334,0.9846128333333334,0.9166666666666666
18,14,96.90905625,0.982629375,0.9375,95.26440666666667,95.26440666666667,0.9823486666666668,0.8833333333333333
11,14,96.91920625,0.982774375,0.9375,96.60789666666666,96.60789666666666,0.9872556666666665,0.9166666666666666
16,10,96.89562500000001,0.9824375000000001,0.9375,95.24635833333335,95.24635833333335,0.9820908333333335,0.8833333333333333
