dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,96.93661875,0.983023125,0.9375,96.09525,96.09525,0.9870749999999998,0.9
11,6,96.86758125,0.9820368749999999,0.9375,96.63567499999999,96.63567499999999,0.9876524999999998,0.9166666666666666
18,14,96.8155625,0.9812937500000001,0.9375,95.98156999999999,95.98156999999999,0.985451,0.9
11,14,96.91001874999999,0.982643125,0.9375,95.56840499999998,95.56840499999998,0.9866914999999998,0.8833333333333333
16,10,97.01375,0.984125,0.9375,95.27579333333334,95.27579333333334,0.9825113333333335,0.8833333333333333
