dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
16,6,194.17156,96.80865,0.981195,0.9375,96.37381666666667,96.37381666666667,0.9839116666666666,0.9166666666666666
