centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,93.7488125,0.96426875,0.875,93.600751675,93.30014333333332,0.9757163333333333,0.8333333333333334
Linear,245,1,5,195.14565,96.6081,0.9783299999999999,0.9375,95.98473935000001,94.71912833333336,0.9817018333333336,0.8666666666666667
Linear,138,1,26,194.869127,93.68786875,0.9633981250000001,0.875,94.04205211250002,94.76115166666668,0.9823021666666668,0.8666666666666667
Linear,256,0,2,-1,96.58609375,0.978015625,0.9375,95.2316636125,92.48176,0.9711679999999999,0.8166666666666667
Linear,256,1,5,-1,96.6398625,0.9787837500000001,0.9375,96.37942512500001,95.85065833333333,0.9835808333333332,0.9
