centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,96.36708125,0.974886875,0.9375,96.0802024875,95.49775166666667,0.9856821666666667,0.8833333333333333
Linear,245,1,5,195.14565,96.4120125,0.9755287500000001,0.9375,95.71945332500002,94.31334833333334,0.9830478333333333,0.85
Linear,138,1,26,194.869127,96.5422125,0.97738875,0.9375,96.153211525,95.36342166666667,0.9837631666666666,0.8833333333333333
Linear,256,0,2,-1,96.6206125,0.9785087499999999,0.9375,95.672000825,93.74603166666667,0.9820861666666666,0.8333333333333334
Linear,256,1,5,-1,96.20459375,0.972565625,0.9375,95.6595892625,94.553065,0.9793295000000001,0.8666666666666667
