centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,96.4897125,0.9766387499999999,0.9375,97.137218975,98.45185333333333,0.9921693333333332,0.9666666666666667
Linear,245,1,5,195.14565,93.40970625000001,0.9594243750000001,0.875,93.35741513750003,93.25124833333335,0.9750178333333336,0.8333333333333334
Linear,138,1,26,194.869127,96.42098125000001,0.9756568750000001,0.9375,96.39812118750001,96.35170833333333,0.9835958333333334,0.9166666666666666
Linear,256,0,2,-1,96.26089999999999,0.97337,0.9375,96.07314485,95.691945,0.9813135000000001,0.9
Linear,256,1,5,-1,96.36646875,0.974878125,0.9375,95.56232351250001,93.92966500000001,0.9847095000000002,0.8333333333333334
