centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,94.15735,0.970105,0.875,94.6558887,95.66807333333334,0.9881153333333335,0.8833333333333333
Linear,245,1,5,195.14565,93.4024875,0.95932125,0.875,93.22030412500001,92.85041666666667,0.9692916666666668,0.8333333333333334
Linear,138,1,26,194.869127,93.91405625,0.966629375,0.875,94.16385318750001,94.67101666666667,0.9738716666666668,0.8833333333333333
Linear,256,0,2,-1,94.26926250000001,0.9717037500000001,0.875,94.693971675,95.55626,0.986518,0.8833333333333333
Linear,256,1,5,-1,93.59805,0.962115,0.875,94.09599195000001,95.106965,0.9800995,0.8833333333333333
