centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,90.434,0.9437,0.8125,89.92082415000002,88.87892166666668,0.9554131666666669,0.7333333333333333
Linear,245,1,5,195.14565,85.58779999999999,0.9280399999999998,0.6875,87.2921862,90.75260666666668,0.9536086666666669,0.8
Linear,138,1,26,194.869127,89.445025,0.9563575,0.75,90.47000555000001,92.55102666666667,0.9650146666666667,0.8333333333333334
Linear,256,0,2,-1,96.3232,0.9742599999999999,0.9375,96.3773563,96.48731,0.9855329999999999,0.9166666666666666
Linear,256,1,5,-1,96.26820625,0.9734743750000001,0.9375,95.7596400875,94.72709666666667,0.9818156666666666,0.8666666666666667
