centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,96.05308749999999,0.9704012499999999,0.9375,96.324136025,96.87444666666667,0.9839206666666667,0.9333333333333333
Linear,245,1,5,195.14565,96.27857499999999,0.9736225,0.9375,96.4362501,96.75637833333333,0.9893768333333333,0.9166666666666666
Linear,138,1,26,194.869127,96.1087375,0.97119625,0.9375,95.515955475,94.31242833333333,0.9758918333333333,0.8666666666666667
Linear,256,0,2,-1,96.11070624999999,0.9712243749999998,0.9375,95.6689727875,94.77212,0.975316,0.8833333333333333
Linear,256,1,5,-1,93.88675625,0.966239375,0.875,94.78559883750002,96.61052166666667,0.9872931666666668,0.9166666666666666
