centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,96.32425,0.974275,0.9375,95.8861167,94.99657333333333,0.9856653333333333,0.8666666666666667
Linear,245,1,5,195.14565,88.42149375,0.941735625,0.75,89.9346706625,93.00687833333333,0.9715268333333333,0.8333333333333334
Linear,138,1,26,194.869127,93.87293125000001,0.966041875,0.875,94.55348598750001,95.93521833333332,0.9847888333333332,0.9
Linear,256,0,2,-1,94.15708749999999,0.9701012499999999,0.875,94.41894937500001,94.95060833333335,0.9778658333333335,0.8833333333333333
Linear,256,1,5,-1,96.34765625,0.974609375,0.9375,96.0493891875,95.44381666666668,0.9849116666666669,0.8833333333333333
