centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,90.42004375,0.943500625,0.8125,91.13859111250001,92.59746,0.9656779999999999,0.8333333333333334
Linear,245,1,5,195.14565,93.95334375,0.967190625,0.875,94.46575551250001,95.50610666666667,0.9786586666666667,0.9
Linear,138,1,26,194.869127,83.76963125,0.928851875,0.625,85.38184308750002,88.65512166666669,0.945073166666667,0.75
Linear,256,0,2,-1,96.1577375,0.97189625,0.9375,96.682347575,97.74746499999999,0.9892494999999999,0.95
Linear,256,1,5,-1,90.72253124999999,0.9478218749999999,0.8125,91.4564310375,92.94647,0.9635210000000001,0.85
