centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,94.31751875,0.9723931250000001,0.875,94.92751261250001,96.165985,0.9880855000000002,0.9
Linear,245,1,5,195.14565,93.10476875,0.955068125,0.875,92.11444081250002,90.10377500000001,0.9514825000000001,0.7833333333333333
Linear,138,1,26,194.869127,88.2355125,0.93907875,0.75,89.882701725,93.226995,0.9675285,0.85
Linear,256,0,2,-1,96.03344375,0.970120625,0.9375,95.7490270625,95.171575,0.9810225,0.8833333333333333
Linear,256,1,5,-1,93.46929374999999,0.960275625,0.875,93.4805647625,93.50344833333334,0.9714778333333335,0.85
