centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,96.04551875,0.970293125,0.9375,95.64319526250002,94.82635666666668,0.9832336666666669,0.8666666666666667
Linear,245,1,5,195.14565,96.6673375,0.9791762500000001,0.9375,95.72013877500001,93.79703833333336,0.9828148333333336,0.8333333333333334
Linear,138,1,26,194.869127,93.75848125,0.964406875,0.875,95.05314343750001,97.6817,0.9883100000000001,0.95
Linear,256,0,2,-1,96.62634375,0.978590625,0.9375,95.96003731250002,94.60723333333335,0.9801033333333335,0.8666666666666667
Linear,256,1,5,-1,94.17804375,0.970400625,0.875,94.39413916250001,94.83287833333334,0.9833268333333334,0.8666666666666667
