centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,88.4833125,0.94261875,0.75,90.054640775,93.24491333333333,0.9749273333333333,0.8333333333333334
Linear,245,1,5,195.14565,93.17345625,0.956049375,0.875,93.44351518750001,93.99181666666668,0.9713116666666669,0.8666666666666667
Linear,138,1,26,194.869127,93.727375,0.9639624999999999,0.875,94.21968495000002,95.21922333333335,0.9745603333333336,0.9
Linear,256,0,2,-1,96.16535,0.972005,0.9375,95.9098772,95.39119,0.9770169999999999,0.9
Linear,256,1,5,-1,91.606325,0.9604475,0.8125,92.5264662,94.39463166666667,0.9770661666666668,0.8666666666666667
