centroid,num_cluster,use_swa,epoch,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
Linear,185,1,10,195.46,88.45968749999999,0.9422812499999998,0.75,90.341765775,94.16295500000001,0.9737565000000001,0.8666666666666667
Linear,245,1,5,195.14565,93.54506875,0.9613581250000001,0.875,94.6898941625,97.01423666666666,0.9859176666666667,0.9333333333333333
Linear,138,1,26,194.869127,90.3528,0.94254,0.8125,91.61678525,94.18305833333335,0.9669008333333335,0.8833333333333333
Linear,256,0,2,-1,93.97154375,0.9674506249999999,0.875,94.18422806250001,94.61604166666667,0.9802291666666668,0.8666666666666667
Linear,256,1,5,-1,90.83523124999999,0.9494318749999999,0.8125,92.4905839875,95.85145166666666,0.9835921666666666,0.9
