dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.3967875,0.97531125,0.9375,96.60891166666667,96.60891166666667,0.9872701666666667,0.9166666666666666,50.797653326826094,51.65431111111111
11,6,194.046251,94.5170625,0.97524375,0.875,95.84808,95.84808,0.983544,0.9,55.23026272978689,55.40885333333333
18,14,194.019485,96.2716625,0.97352375,0.9375,95.94308166666667,95.94308166666667,0.9849011666666667,0.9,59.83359362290548,58.38366222222222
11,14,194.002647,94.62044375,0.976720625,0.875,96.39948333333335,96.39948333333335,0.9842783333333335,0.9166666666666666,55.198234911338865,55.40885333333333
16,10,193.942951,96.7222,0.97996,0.9375,95.80606833333333,95.80606833333333,0.9829438333333333,0.9,53.8328168212136,54.428604444444446
