dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.3190875,0.97420125,0.9375,96.68222499999999,96.68222499999999,0.9883174999999998,0.9166666666666666,50.76861070440865,51.65431111111111
11,6,194.046251,91.96301875,0.9655431250000001,0.8125,96.41950333333332,96.41950333333332,0.9845643333333333,0.9166666666666666,55.214450138278835,55.40885333333333
18,14,194.019485,96.49745625,0.976749375,0.9375,95.28656166666667,95.28656166666667,0.9826651666666667,0.8833333333333333,59.79669757605336,58.38366222222222
11,14,194.002647,89.14853124999999,0.9521218749999999,0.75,97.01644166666667,97.01644166666667,0.9859491666666667,0.9333333333333333,55.213551325850005,55.40885333333333
16,10,193.942951,96.42745624999999,0.9757493749999999,0.9375,95.89710333333333,95.89710333333333,0.9842443333333334,0.9,53.78733935252969,54.428604444444446
