dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.71156874999998,0.9798081249999998,0.9375,96.05053166666667,96.05053166666667,0.9864361666666668,0.9,50.76933870180576,51.65431111111111
11,6,194.046251,92.18995,0.968785,0.8125,96.96772166666668,96.96772166666668,0.9852531666666667,0.9333333333333333,55.195953310558,55.40885333333333
18,14,194.019485,96.51600625,0.977014375,0.9375,95.13692499999999,95.13692499999999,0.9805274999999999,0.8833333333333333,59.791345371726045,58.38366222222222
11,14,194.002647,91.19520625,0.954574375,0.8125,94.09029333333334,94.09029333333334,0.9798613333333334,0.85,55.23833170652351,55.40885333333333
16,10,193.942951,96.52711875,0.9771731250000001,0.9375,95.85344666666666,95.85344666666666,0.9836206666666666,0.9,53.79070684886937,54.428604444444446
