dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,93.82086874999999,0.9652981249999999,0.875,96.99597833333333,96.99597833333333,0.9856568333333332,0.9333333333333333,50.811639824304535,51.65431111111111
11,6,194.046251,94.63453125000001,0.976921875,0.875,96.38089833333332,96.38089833333332,0.9840128333333332,0.9166666666666666,55.20355864649422,55.40885333333333
18,14,194.019485,96.19453125,0.972421875,0.9375,95.80018833333332,95.80018833333332,0.9828598333333333,0.9,59.81145680819912,58.38366222222222
11,14,194.002647,92.00733749999999,0.96617625,0.8125,95.27018166666664,95.27018166666664,0.9824311666666664,0.8833333333333333,55.20804457458923,55.40885333333333
16,10,193.942951,96.7345375,0.98013625,0.9375,95.36147333333334,95.36147333333334,0.9837353333333334,0.8833333333333333,53.81129819424109,54.428604444444446
