dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.1461,0.97173,0.9375,97.09670833333332,97.09670833333332,0.9870958333333333,0.9333333333333333,50.76640637709452,51.65431111111111
11,6,194.046251,92.15053124999999,0.9682218749999999,0.8125,96.44737500000001,96.44737500000001,0.9849625000000002,0.9166666666666666,55.21825280624695,55.40885333333333
18,14,194.019485,96.16324999999999,0.9719749999999999,0.9375,96.345665,96.345665,0.9835094999999999,0.9166666666666666,59.79040995607613,58.38366222222222
11,14,194.002647,91.51151875,0.9590931249999999,0.8125,96.97253999999998,96.97253999999998,0.9853219999999998,0.9333333333333333,55.20945989913779,55.40885333333333
16,10,193.942951,96.60464375000001,0.978280625,0.9375,96.42282833333334,96.42282833333334,0.9846118333333335,0.9166666666666666,53.83690011387669,54.428604444444446
