dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.44250625,0.975964375,0.9375,96.5298,96.5298,0.98614,0.9166666666666666,50.805978526110295,51.65431111111111
11,6,194.046251,94.48376875,0.974768125,0.875,95.92510333333333,95.92510333333333,0.9846443333333331,0.9,55.2268382951033,55.40885333333333
18,14,194.019485,96.12566874999999,0.9714381249999999,0.9375,96.40378833333334,96.40378833333334,0.9843398333333334,0.9166666666666666,59.807426386855376,58.38366222222222
11,14,194.002647,91.55238125,0.959676875,0.8125,96.95562333333332,96.95562333333332,0.9850803333333332,0.9333333333333333,55.19769806409631,55.40885333333333
16,10,193.942951,96.6732875,0.97926125,0.9375,94.52855333333335,94.52855333333335,0.9789793333333335,0.8666666666666667,53.77443468358549,54.428604444444446
