dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,94.00925624999999,0.9679893749999999,0.875,97.20915166666666,97.20915166666666,0.9887021666666665,0.9333333333333333,50.84882462990076,51.65431111111111
11,6,194.046251,94.5532,0.97576,0.875,95.78130000000002,95.78130000000002,0.9825900000000002,0.9,55.19955262729787,55.40885333333333
18,14,194.019485,96.60258750000001,0.9782512500000001,0.9375,95.23315166666666,95.23315166666666,0.9819021666666666,0.8833333333333333,59.87385309907272,58.38366222222222
11,14,194.002647,91.9123125,0.96481875,0.8125,96.45003499999999,96.45003499999999,0.9850004999999998,0.9166666666666666,55.20602326338051,55.40885333333333
16,10,193.942951,96.48161875,0.9765231249999999,0.9375,95.95638166666667,95.95638166666667,0.9850911666666667,0.9,53.831962746054984,54.428604444444446
