dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,93.72291249999999,0.9638987499999998,0.875,97.28047000000001,97.28047000000001,0.9897210000000001,0.9333333333333333,50.83929559134537,51.65431111111111
11,6,194.046251,94.28278124999999,0.9718968749999999,0.875,96.47015999999999,96.47015999999999,0.9852879999999999,0.9166666666666666,55.17394257361315,55.40885333333333
18,14,194.019485,94.18644375,0.9705206249999999,0.875,95.71034333333331,95.71034333333331,0.981576333333333,0.9,59.771538962095335,58.38366222222222
11,14,194.002647,91.218875,0.9549124999999999,0.8125,97.11130333333332,97.11130333333332,0.9873043333333331,0.9333333333333333,55.21056206279486,55.40885333333333
16,10,193.942951,96.72749375,0.980035625,0.9375,95.51185666666666,95.51185666666666,0.9858836666666666,0.8833333333333333,53.81900927281601,54.428604444444446
